transaction_id,customer_id,transaction_date,transaction_time,customer_age,customer_loyalty_tier,location,store_id,product_sku,product_category,purchase_amount,payment_method,device_type,ip_address,fraud_flag,footfall_count
4c4119ae-0513-49af-9aa2-03dbcbbcc388,2c5f95be-8ca8-4823-a1b5-a7efeef7d76c,2025-03-16,10:11:07,54,Bronze,San Francisco,POPUP-MILAN,STELLAR-FOUND-03,Blush,125.4,Credit Card,Tablet,167.71.63.249,False,371
06e0d12c-500f-4f34-a445-843ed2a5c5df,f193c371-9e21-45b1-b6f1-4a707007a230,2025-07-29,12:25:29,44,Silver,Zurich,BOUTIQUE-NYC,GALAXIA-SET-08,Foundation,203.2,Debit Card,Mobile,11.186.146.205,False,486
1a211da7-c973-404a-96ec-5a2a4ba14c21,5b2818d8-5169-47fb-a83c-f6b2be7826b0,2025-04-24,22:46:03,27,Silver,Miami,CONCESSION-SINGAPORE,STELLAR-FOUND-03,Eyeshadow Palette,228.01,Debit Card,Desktop,180.4.79.53,False,487
ffefb6c5-f008-4a88-8472-89e7346ed127,4ca2f3b4-b9c2-4992-9436-cc76814eaf2d,2025-06-17,18:30:51,27,Bronze,Sydney,FLAGSHIP-PARIS,AURORA-LIP-01,Serum,165.96,Mobile Payment,Tablet,219.37.114.198,False,52
37740aef-c219-4a75-86de-279e0573dfaa,59a71b59-6980-4958-86f2-617ae2c25f00,2025-06-14,18:43:28,50,None,Sydney,CONCESSION-SINGAPORE,STELLAR-FOUND-03,Serum,240.27,Gift Card,Tablet,224.236.47.178,False,498
cc5c7552-45db-443e-93e4-0190afc7421b,8ea990df-6ab1-41ac-a645-c17e1cd1312a,2025-03-03,21:33:49,25,Silver,Geneva,BOUTIQUE-NYC,NEBULA-SERUM-07,Serum,61.62,Credit Card,Tablet,203.220.242.109,False,437
00c2f1bf-99d4-433d-a3fc-a4d4609b1f30,ae63a6df-a9c1-431f-adec-27c9a2150957,2025-05-12,10:33:33,64,Bronze,Sydney,CONCESSION-SINGAPORE,AURORA-LIP-01,Setting Spray,198.47,Debit Card,Laptop,37.35.140.207,False,82
34e34833-0535-4d26-a7d0-8279512afad6,77a1bcef-7b92-448a-a8c0-a45079117d94,2025-06-23,22:44:39,21,Platinum,Geneva,POPUP-MILAN,GALAXIA-SET-08,Blush,97.04,Gift Card,Desktop,21.152.231.214,False,314
7e2ea837-3f68-46aa-87ba-df2195c59adc,a0e12eb7-92bb-4880-9ac1-3ec2b6d69e1e,2025-04-23,03:27:42,29,Silver,Rome,POPUP-MILAN,AURORA-LIP-01,Blush,272.0,Debit Card,Desktop,135.109.132.94,False,362
36463c71-f988-40d9-930b-7d183c64daba,a2af6831-0470-4ae9-937a-a5e4d9815255,2025-04-27,11:42:43,19,Silver,Miami,FLAGSHIP-PARIS,ORION-CONCEAL-09,Lipstick,180.13,Credit Card,Tablet,88.152.84.101,False,357
3dc2f207-77d8-4bb1-9135-4408d3af0d6f,926e99c2-0eb1-4d70-90b3-4ae0a18b78d8,2025-05-01,20:24:09,44,Silver,Paris,FLAGSHIP-LA,ECLIPSE-EYE-10,Serum,231.05,Mobile Payment,Desktop,90.214.246.243,False,259
21e12f93-b2b8-424b-bd73-c8c5fbcc4248,63d695eb-d9bd-47a5-85c8-070cca06fcb4,2025-07-14,17:57:39,48,Bronze,Paris,FLAGSHIP-ROME,GALAXIA-SET-08,Eyeliner,141.58,Gift Card,Desktop,138.82.223.181,False,321
5a3b7063-3f79-4964-b73f-f1564a9bf447,6a5fe1d3-2d7e-4587-9748-b4c57aa8e617,2025-07-12,01:00:41,53,Gold,New York,POPUP-TOKYO,LUNAR-MASC-02,Blush,59.19,Mobile Payment,Laptop,234.199.5.101,False,185
8b1492ae-bd3a-4197-acc3-2f7b7f72ea69,f0696f51-2266-4446-83c6-ae59273940db,2025-08-01,05:32:54,53,Bronze,Las Vegas,CONCESSION-LONDON,COSMIC-HIGHLIGHT-06,Serum,276.08,Credit Card,Desktop,20.74.165.162,False,136
45ed8e9b-1b5f-4fb0-97e0-9a8683ee87fd,e98b83db-8f5b-45ea-8d73-5dc7cec68d94,2025-06-19,15:54:31,43,Gold,San Francisco,FLAGSHIP-ROME,AURORA-LIP-01,Eyeliner,81.95,Gift Card,Laptop,4.77.234.75,False,109
70826bd6-62cf-4f1e-9d1a-8b7dcdccdfef,ad3d0dfc-4f3c-43b4-a389-9b0e8d9acd1a,2025-07-01,10:17:03,22,Silver,Sydney,CONCESSION-SINGAPORE,LUNAR-MASC-02,Setting Spray,126.39,Credit Card,Tablet,163.230.49.18,False,64
172268c8-f3ea-4bf3-a106-390d339075f6,c156d813-56ae-4782-ba71-f28e66546cec,2025-06-17,16:14:35,37,Silver,Paris,CONCESSION-SINGAPORE,GALAXIA-SET-08,Eyeliner,173.88,Debit Card,Mobile,56.96.215.85,False,151
0fb79fe9-36fb-4862-aeb9-8174cf5781fa,feb68fc1-0070-4acc-a6bd-4e581d3cc6b4,2025-05-13,20:24:25,28,Bronze,New York,FLAGSHIP-ROME,STELLAR-FOUND-03,Foundation,175.41,Mobile Payment,Mobile,154.193.110.178,False,304
d26eb5e2-7d65-4bcc-8879-788fbe2c08bb,7ee23bde-ac2e-4c24-8e4e-377ef92d9613,2025-07-05,14:51:36,57,Bronze,Sydney,BOUTIQUE-DUBAI,LUNAR-MASC-02,Highlighter,138.86,Debit Card,Desktop,209.186.8.154,False,259
d1683e46-0049-4df7-9b55-461efa320908,21318fd8-9115-437b-86a1-41a85a97768f,2025-05-21,15:28:20,23,Bronze,Geneva,CONCESSION-LONDON,AURORA-LIP-01,Concealer,177.52,Mobile Payment,Desktop,167.233.211.210,False,284
6ab47eb6-4c93-410d-9b40-f28392d9d9ca,ed94515d-9640-4178-9d2d-da9adf814818,2025-06-10,03:31:47,25,Bronze,Los Angeles,CONCESSION-LONDON,CELESTE-EYE-05,Eyeliner,111.06,Gift Card,Tablet,91.180.218.171,False,180
82d5165e-2782-4ff3-b253-6712234b0fa0,2755cf6e-28dc-4f08-b63a-2be89de8bd80,2025-05-07,20:01:06,40,Silver,Zurich,BOUTIQUE-DUBAI,SOLAR-BLUSH-04,Mascara,133.78,Debit Card,Laptop,30.90.234.219,False,207
83304f89-5be5-45f1-92d7-580c7644377e,ae048803-9b0d-44c4-b839-3a9e44ec3188,2025-04-03,12:26:02,64,Bronze,Los Angeles,BOUTIQUE-NYC,NEBULA-SERUM-07,Foundation,265.76,Debit Card,Desktop,96.90.83.223,False,222
369a9df1-b3f7-4bd3-b340-d11d66cc8bc6,f4e56512-adb0-484f-8450-f5a75bf6a342,2025-08-11,17:35:00,43,Gold,Las Vegas,BOUTIQUE-NYC,AURORA-LIP-01,Concealer,181.39,Gift Card,Mobile,98.145.223.145,False,66
ffb0b7f9-9521-42ca-a763-a7e62c50b420,aa809630-6be3-44f2-a933-22699ba4e73a,2025-04-16,02:50:38,63,Bronze,Las Vegas,FLAGSHIP-PARIS,LUNAR-MASC-02,Serum,182.09,Debit Card,Laptop,180.50.44.53,False,419
9ca40dce-ba9a-4863-aa93-0a32671a4510,83cf468a-fa9e-43eb-b8e7-a7668d814109,2025-07-10,19:40:19,60,Bronze,Zurich,CONCESSION-SINGAPORE,LUNAR-MASC-02,Highlighter,290.37,Credit Card,Tablet,23.8.210.53,False,491
8d31562c-8ff8-40fd-89fa-0ad8861f2a9c,cadee664-99ca-46fb-aa95-4b0c93a17826,2025-05-23,16:35:13,29,Silver,Las Vegas,POPUP-MILAN,SOLAR-BLUSH-04,Lipstick,130.22,Gift Card,Desktop,128.51.227.16,True,363
725c5f3d-4328-4104-bc96-ebd00576457a,ea965d15-b8ec-4aac-9930-b4160740fa1f,2025-05-30,10:23:52,30,Bronze,New York,BOUTIQUE-SHANGHAI,NEBULA-SERUM-07,Lipstick,252.93,Gift Card,Tablet,58.232.195.58,False,234
8563911f-41d6-43c7-b784-bf465e0f6c8e,8a62940a-8965-4f7d-b512-1c7c1c946fb4,2025-05-06,14:21:35,35,Bronze,Las Vegas,FLAGSHIP-PARIS,AURORA-LIP-01,Foundation,116.45,Gift Card,Desktop,248.237.211.202,False,472
38414850-a235-4fd7-9a78-1c2eac9bdeca,f03c1c8a-12aa-453f-a3a9-a139ff70d2e4,2025-06-15,19:38:30,42,Gold,New York,POPUP-MILAN,GALAXIA-SET-08,Foundation,87.77,Mobile Payment,Tablet,2.191.114.145,False,383
8a9fcc65-fd60-4261-983d-1f30d98832c1,98a02c90-8a4f-4a4f-898e-194665482650,2025-05-22,22:42:23,50,Bronze,Los Angeles,CONCESSION-SINGAPORE,STELLAR-FOUND-03,Highlighter,225.18,Mobile Payment,Tablet,69.135.157.212,False,491
127ceb73-6ee7-40a5-a9c8-8173f39c6473,b25b2a69-cb91-497e-9d9f-89103fbdf172,2025-05-23,22:28:07,64,None,Zurich,POPUP-MILAN,COSMIC-HIGHLIGHT-06,Foundation,114.41,Gift Card,Laptop,173.123.2.212,False,233
c31ef0c8-0742-4554-9257-8fa30c66a14b,9f5cdadc-181e-4232-84f5-66319984a586,2025-07-30,07:00:21,60,Bronze,Miami,BOUTIQUE-DUBAI,GALAXIA-SET-08,Highlighter,82.31,Credit Card,Tablet,203.191.162.171,False,93
afdea3af-5eec-4b80-be40-91e75a2820af,2c93aeaf-2d0b-4017-b5c3-21edff9cd533,2025-03-24,11:53:40,29,Bronze,San Francisco,FLAGSHIP-PARIS,ECLIPSE-EYE-10,Blush,129.58,Credit Card,Mobile,44.220.123.200,False,61
94779a97-0556-4ebd-a0d9-7991d35e963c,a61945cb-7d0c-48e4-b6fb-17f6dd664375,2025-06-20,09:35:33,61,Bronze,Los Angeles,FLAGSHIP-LA,COSMIC-HIGHLIGHT-06,Mascara,63.7,Mobile Payment,Laptop,50.201.26.219,False,57
91f947a0-8526-448b-9c39-d2aee7ae9753,a47cc2f7-d616-4e83-aec5-290ab62b0baa,2025-02-23,11:44:06,53,Bronze,Sydney,CONCESSION-LONDON,ORION-CONCEAL-09,Serum,225.83,Debit Card,Mobile,33.199.88.206,False,129
6ba957cd-337a-45c4-a016-1cb4d8b11344,369a7978-8fe9-44d0-813a-a1de9d6bc647,2025-05-09,13:06:16,54,Platinum,Zurich,POPUP-MILAN,AURORA-LIP-01,Eyeshadow Palette,82.13,Mobile Payment,Mobile,243.165.104.47,False,265
a7c2d628-dc7e-45b5-a287-2cbefd748ea5,fe8061a0-94b9-4255-8b1f-e83a834d9876,2025-03-11,19:12:12,25,Silver,Geneva,FLAGSHIP-LA,NEBULA-SERUM-07,Setting Spray,71.93,Debit Card,Tablet,24.13.223.5,False,297
837151a9-915d-408c-a7d4-0e467b011e6c,baa7c3e1-9196-4864-a232-884fdc6aae82,2025-06-06,03:59:54,59,Platinum,Milan,BOUTIQUE-DUBAI,ECLIPSE-EYE-10,Lipstick,259.6,Debit Card,Tablet,161.78.14.40,False,78
545d353e-e2a3-453a-9603-662f81046202,9b179680-9789-4bdb-8686-2dbd3a94d52a,2025-02-17,01:59:40,46,Gold,San Francisco,CONCESSION-LONDON,LUNAR-MASC-02,Foundation,140.56,Mobile Payment,Mobile,138.125.193.133,False,293
6ba2b480-00ff-42aa-978e-8b950fb3ecd3,add9e507-631f-4e3c-853c-79033443738a,2025-03-25,15:00:33,39,Gold,London,POPUP-MILAN,NEBULA-SERUM-07,Foundation,149.6,Debit Card,Desktop,37.144.134.92,False,310
ff23c7b6-9169-4429-9b2c-4325c03b82da,7ade12db-7eb9-4b95-8681-b6adbcb154c7,2025-03-05,23:03:35,28,Bronze,Miami,POPUP-MILAN,COSMIC-HIGHLIGHT-06,Lipstick,224.89,Gift Card,Mobile,24.39.253.185,False,284
17eb0b5f-9599-4104-926b-4bbbf6cc8402,037f61e4-27c7-4ffc-ad8e-75c941e4d8ae,2025-04-22,15:59:32,18,Gold,Sydney,POPUP-MILAN,COSMIC-HIGHLIGHT-06,Serum,254.78,Mobile Payment,Desktop,126.11.211.37,False,354
cc1206ac-582a-4d16-b63c-d64a612f0dff,7d308c2f-a4e9-4a43-b22c-a9cd558ba1cf,2025-07-23,05:46:52,54,VIP,London,FLAGSHIP-ROME,GALAXIA-SET-08,Foundation,247.8,Debit Card,Laptop,97.160.230.82,False,99
fb082aac-953c-4c03-b9bd-6cb2698a4d5c,f40f886e-271b-4116-8ee0-a41414e06d5f,2025-03-06,12:26:38,53,None,Paris,POPUP-TOKYO,NEBULA-SERUM-07,Eyeliner,119.26,Unknown,Tablet,41.130.62.98,False,131
e5148f55-0afc-4e26-99d0-cd34013297e3,0b80ae33-ae60-4465-94e9-d8373b8a9fe6,2025-07-24,23:32:19,64,VIP,San Francisco,BOUTIQUE-SHANGHAI,ECLIPSE-EYE-10,Foundation,86.27,Gift Card,Mobile,182.150.239.253,False,365
1aafc670-f354-4b85-8520-c8d9209042f3,235252b6-f827-44d4-a8cb-4da61016fad2,2025-07-02,10:45:47,26,Silver,Los Angeles,POPUP-MILAN,ECLIPSE-EYE-10,Serum,55.62,Credit Card,Desktop,45.101.143.201,True,386
1ba0b3ce-6f6a-4c2d-8a43-c7c13d00867f,be324da9-6626-4e45-bcfc-30f49517dfab,2025-02-23,17:40:13,27,Silver,Sydney,POPUP-MILAN,SOLAR-BLUSH-04,Lipstick,264.11,Debit Card,Laptop,27.159.84.105,False,444
23a831a9-f5c2-4681-affe-5cd38095442e,3d226af2-e4ec-4e6f-a688-ffdb7c29c63b,2025-07-22,06:13:39,43,Bronze,London,CONCESSION-SINGAPORE,STELLAR-FOUND-03,Setting Spray,223.6,Debit Card,Laptop,245.249.221.228,False,403
505f8847-a250-413b-a8fe-c9c94d5f13f2,61e9cd50-a108-4734-ab55-74286b02bdf8,2025-04-15,11:58:43,52,Bronze,Sydney,CONCESSION-LONDON,STELLAR-FOUND-03,Mascara,259.0,Mobile Payment,Tablet,156.196.219.102,False,400
df838ee9-9998-4a83-bbc8-35518b1c00e9,adda2e05-abe7-4095-9267-e336eb5067ff,2025-04-28,22:40:20,28,Silver,Miami,BOUTIQUE-DUBAI,AURORA-LIP-01,Highlighter,176.16,Credit Card,Mobile,151.209.150.180,False,181
4e0f02c1-aa55-460e-b4ec-2ea272dd7193,15e37330-0040-49d4-b091-b9fc3ba5c559,2025-04-13,22:07:48,55,Gold,Paris,BOUTIQUE-NYC,ORION-CONCEAL-09,Lipstick,271.38,Gift Card,Tablet,102.15.58.92,False,218
07747720-b9ca-4726-af6c-1cc4f72f174e,1f25d19e-7183-46f2-83a8-b4a3c5190b52,2025-03-09,11:35:30,19,Platinum,Zurich,FLAGSHIP-ROME,ORION-CONCEAL-09,Eyeliner,271.65,Credit Card,Tablet,208.165.219.95,False,492
45c6e00b-c73a-4c74-bdee-b71d8377836c,2f5dc2ca-8519-4c90-88fd-b91f783a484e,2025-06-05,18:36:42,24,Bronze,Rome,POPUP-TOKYO,SOLAR-BLUSH-04,Serum,56.04,Debit Card,Laptop,92.125.37.110,False,109
ace6182d-b215-4037-adc0-c24f8b812722,bd8ff01f-cb53-46a5-be9c-463ecd5b802f,2025-03-11,17:18:56,51,Platinum,Paris,BOUTIQUE-DUBAI,COSMIC-HIGHLIGHT-06,Concealer,219.59,Debit Card,Laptop,82.5.168.109,False,290
b57bfc74-f7fc-4b67-b680-1adffd2cf33b,1763cca3-ae06-441d-b646-056b9a5dedcf,2025-05-01,21:03:12,61,Bronze,London,FLAGSHIP-LA,LUNAR-MASC-02,Eyeliner,175.23,Mobile Payment,Tablet,175.222.162.163,False,281
52009fa0-73d9-45d7-9bc6-86afca9640da,47b71226-eb42-4cbb-9b7b-e29632153746,2025-02-21,08:48:50,41,Bronze,Sydney,FLAGSHIP-LA,ECLIPSE-EYE-10,Eyeshadow Palette,287.79,Credit Card,Laptop,51.100.25.252,False,338
ac9e27c8-cd67-4990-be3e-5075a01365ad,8d31ee76-13cb-422e-ba09-fe4d0af0e822,2025-06-04,21:47:35,60,Bronze,Los Angeles,FLAGSHIP-PARIS,CELESTE-EYE-05,Mascara,145.17,Credit Card,Tablet,87.8.35.240,False,414
53548b2b-baae-4308-a46d-021484f148e4,e000b6f2-18aa-44e6-9979-cc2d8c3efe7c,2025-03-23,07:47:41,39,Platinum,Milan,POPUP-MILAN,CELESTE-EYE-05,Concealer,184.62,Credit Card,Desktop,25.212.154.140,True,289
e49ad7f5-3fca-45d4-8c7f-69edd7d80922,c05bba53-1b5b-4a6d-9cae-0a3777a30df1,2025-04-17,17:24:15,43,None,Miami,CONCESSION-SINGAPORE,ORION-CONCEAL-09,Eyeliner,272.95,Gift Card,Mobile,82.177.204.40,False,145
a3b3f0d6-187e-4d3d-86af-3501767edd76,9818dc37-7248-41f0-a591-8936ec3b27e2,2025-06-29,16:50:50,45,Bronze,Milan,BOUTIQUE-DUBAI,CELESTE-EYE-05,Eyeshadow Palette,278.45,Debit Card,Laptop,143.160.252.24,True,327
664e30e8-a88a-42f8-803a-4171cf021e46,3bff2035-e330-4a35-a411-18357524b2dc,2025-05-30,22:18:44,38,Bronze,Rome,FLAGSHIP-LA,CELESTE-EYE-05,Blush,103.94,Credit Card,Desktop,101.152.232.252,False,476
0287eebd-c2ad-415b-9e0e-c7cb515cdf41,6274cc74-f685-4334-975d-a617e0596c06,2025-07-08,21:03:59,24,Bronze,Las Vegas,BOUTIQUE-NYC,STELLAR-FOUND-03,Serum,60.9,Credit Card,Tablet,218.62.191.52,False,209
b5c45a40-0b67-45e0-89fc-73918733a104,e68045e9-e765-45ef-b9a7-9b334b389af4,2025-08-10,12:09:03,60,Silver,Sydney,FLAGSHIP-PARIS,NEBULA-SERUM-07,Serum,145.32,Unknown,Mobile,27.142.38.215,False,330
567da544-a106-48c4-8d9d-5f7ea016eca3,40fadd6b-6bad-40f7-b3f6-bf2222787003,2025-04-01,21:20:35,37,Bronze,San Francisco,CONCESSION-SINGAPORE,LUNAR-MASC-02,Eyeliner,223.95,Credit Card,Desktop,36.53.165.223,False,471
3435a074-8335-4b35-80a6-e793597219e0,5da10e79-1c44-4433-9c34-13d9233c22af,2025-07-20,20:45:45,45,Bronze,Sydney,BOUTIQUE-NYC,LUNAR-MASC-02,Eyeliner,271.04,Mobile Payment,Laptop,243.155.38.135,False,430
d87267da-f3eb-4359-900c-c2b125d02be4,4ce48e64-6f6c-4304-8f5b-4b3407cf395c,2025-05-22,20:23:48,57,Bronze,Los Angeles,CONCESSION-SINGAPORE,ORION-CONCEAL-09,Highlighter,237.04,Gift Card,Tablet,85.194.138.87,False,482
56c76bbe-2fdd-4e57-a32a-bd42a787cf52,fbf89ac7-0cc1-4409-b454-9aaa21c819a2,2025-07-22,18:34:47,24,Bronze,Sydney,BOUTIQUE-DUBAI,CELESTE-EYE-05,Mascara,298.06,Debit Card,Tablet,237.70.235.61,False,146
b3bbd1ac-e7c4-4edc-9602-088aa5c4da71,fd0b9687-2350-441e-a37c-605aa9117b06,2025-07-13,02:11:11,47,Silver,Paris,FLAGSHIP-ROME,NEBULA-SERUM-07,Foundation,78.96,Mobile Payment,Desktop,83.247.115.47,False,481
4ffde9ef-2c8d-4109-9bcb-391a45d8183d,e17db2a3-f428-4e03-ac9c-aa677cb6e5eb,2025-03-22,23:32:07,40,Silver,Paris,FLAGSHIP-PARIS,ORION-CONCEAL-09,Eyeshadow Palette,194.68,Mobile Payment,Laptop,68.151.42.180,False,323
64e82d12-d38e-47dc-837a-5bacf49a6dad,0a51d202-5300-4751-8e13-9b8896526d62,2025-04-14,12:02:27,36,Bronze,San Francisco,BOUTIQUE-SHANGHAI,GALAXIA-SET-08,Setting Spray,141.07,Credit Card,Desktop,143.124.105.39,False,400
91373c6e-6937-4197-a8af-8f004f7a6564,2c33c4ec-d88b-4857-97cf-28ffdfbca9a1,2025-06-12,08:35:16,49,Silver,Geneva,CONCESSION-SINGAPORE,NEBULA-SERUM-07,Blush,70.08,Debit Card,Desktop,20.253.30.108,False,183
c5f9fc82-2d05-4bcf-acc2-96e2804e927c,1e3519b2-9807-4995-8890-e8ab07df8178,2025-06-11,14:45:59,62,None,Las Vegas,FLAGSHIP-PARIS,CELESTE-EYE-05,Serum,237.15,Gift Card,Mobile,54.160.159.232,False,254
b6890f77-cd03-41d9-928f-4cced59c31db,f3cb9747-87f9-47e5-9547-6cbc68ce5184,2025-04-20,04:02:09,46,None,Las Vegas,POPUP-MILAN,NEBULA-SERUM-07,Highlighter,120.56,Credit Card,Tablet,168.78.54.66,False,347
7b6c3894-3af8-42f7-a34b-245a30898269,120a4b7e-727e-4485-9055-95b0f3fc16f1,2025-02-16,20:39:53,33,Gold,Zurich,FLAGSHIP-LA,ORION-CONCEAL-09,Concealer,79.6,Credit Card,Tablet,223.103.204.96,False,485
11a4606e-ce07-4161-a5ac-248619dadf34,39b45ec2-585b-473d-be82-408677b978f9,2025-04-28,18:35:22,36,VIP,London,FLAGSHIP-PARIS,AURORA-LIP-01,Eyeliner,74.53,Gift Card,Tablet,176.157.52.75,False,331
e6c620f8-aa3c-48ba-8856-94fc50b154c2,9c20c916-ab5c-4dd2-b013-696bf779ab48,2025-03-04,16:10:26,64,Gold,Rome,CONCESSION-SINGAPORE,GALAXIA-SET-08,Blush,121.42,Credit Card,Laptop,68.60.43.181,False,361
fcee3381-c334-4c89-80f0-6cdda39151ce,0f641f8c-1f75-49d8-9cc9-5572cfa109ad,2025-05-13,02:22:14,45,Bronze,Las Vegas,FLAGSHIP-LA,CELESTE-EYE-05,Mascara,271.28,Mobile Payment,Tablet,129.220.170.27,False,228
d612e3a4-c641-4880-933d-a0b5ce8cdfd9,8d341640-1c21-4c0d-af41-8b7512b4fcf9,2025-05-01,10:23:18,55,Bronze,London,POPUP-MILAN,COSMIC-HIGHLIGHT-06,Foundation,92.02,Credit Card,Tablet,13.195.216.99,False,106
0f908ab8-1443-4346-b52c-332301441855,68594430-8906-4659-b3d5-a018ca79003f,2025-07-27,06:48:39,21,Gold,Milan,POPUP-TOKYO,ECLIPSE-EYE-10,Eyeliner,79.37,Mobile Payment,Tablet,76.96.206.90,False,54
768c573b-c49f-45d1-8d31-a9a21b0296f7,765e804c-342e-4d3d-977e-b6acfc578332,2025-04-19,21:22:28,46,Bronze,Zurich,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Highlighter,187.91,Gift Card,Tablet,57.58.27.18,False,373
e35794bc-fd89-4522-8af3-8a8acda2f5ac,b025e5a2-6588-4f52-af1c-be07b6f80a7e,2025-05-02,19:58:39,20,Bronze,Miami,BOUTIQUE-DUBAI,STELLAR-FOUND-03,Eyeliner,296.12,Mobile Payment,Laptop,137.51.141.115,False,353
a92cb5a4-938b-48fa-b6da-81e67fee3876,61c6b09c-0bf5-4344-b608-86447e4a8bfc,2025-04-05,07:02:43,49,Silver,Las Vegas,CONCESSION-SINGAPORE,LUNAR-MASC-02,Lipstick,189.24,Credit Card,Desktop,226.207.200.201,False,265
570ad0a9-0dba-4f51-ad88-4ce5730bba91,b9f11229-92b9-4014-8f2a-0b8d37fd8a8d,2025-05-23,10:24:58,27,VIP,Miami,FLAGSHIP-PARIS,ECLIPSE-EYE-10,Lipstick,215.28,Mobile Payment,Mobile,26.112.137.253,False,224
f2baaa7c-61f9-44be-883d-f10de83396df,2288c5c8-9d78-4942-a3e7-3c479ab551ab,2025-06-17,03:24:16,27,None,San Francisco,BOUTIQUE-NYC,ORION-CONCEAL-09,Concealer,133.19,Debit Card,Laptop,53.87.104.177,False,365
faa0d9b0-e41d-4da7-8a29-773368b09835,fcd83b6a-f870-4106-ba6f-219d8b1cea42,2025-03-13,17:46:18,36,Bronze,Zurich,BOUTIQUE-NYC,LUNAR-MASC-02,Concealer,145.53,Mobile Payment,Desktop,164.147.147.1,False,52
2330cd10-882d-4222-b0c4-1d34e3f8e0f7,f6fb3eec-1928-435c-8d86-26427dbda5a9,2025-05-22,11:32:51,51,Gold,Las Vegas,FLAGSHIP-LA,CELESTE-EYE-05,Concealer,67.45,Mobile Payment,Mobile,219.122.87.161,False,186
0128e22d-c369-4c10-a90a-1307e37661f7,c71575fb-41c4-4ab7-874e-ec850f6bec6a,2025-04-30,16:05:06,49,Bronze,Sydney,BOUTIQUE-DUBAI,GALAXIA-SET-08,Concealer,184.23,Mobile Payment,Mobile,6.90.135.39,False,181
c2f350ec-5b39-4f69-a013-8545ab87c75c,a1f74485-db6c-4840-a2eb-966d84005e82,2025-08-12,05:49:34,24,Bronze,Milan,FLAGSHIP-ROME,COSMIC-HIGHLIGHT-06,Eyeshadow Palette,190.26,Mobile Payment,Laptop,44.4.180.242,False,442
b414cc7f-7d0c-41b0-b847-152d5eb5cc54,8dd0cb28-d9e2-4c37-a85b-430f2accc1e5,2025-04-25,03:13:34,41,Silver,San Francisco,CONCESSION-SINGAPORE,ORION-CONCEAL-09,Mascara,179.65,Mobile Payment,Laptop,78.171.231.251,False,189
35dda0bb-5a9a-4cab-a5fe-69853aba9977,55bf1af8-afa8-47e1-9d53-f43c78d815b0,2025-08-08,02:47:43,64,Platinum,Rome,BOUTIQUE-NYC,CELESTE-EYE-05,Serum,238.31,Credit Card,Desktop,212.180.154.170,False,251
c50eb98c-e79f-47a6-aa81-36766fbb7b93,f31bd534-542c-43c4-a84b-71c7965070ee,2025-02-26,04:01:29,54,Gold,Geneva,CONCESSION-LONDON,NEBULA-SERUM-07,Eyeshadow Palette,240.2,Gift Card,Mobile,229.247.57.138,False,451
bc2f9f69-d1cf-486d-88e9-5d5361fe49f0,c59a8d69-251f-4260-90a1-cf17e1040b70,2025-07-19,22:21:02,20,VIP,Las Vegas,BOUTIQUE-SHANGHAI,COSMIC-HIGHLIGHT-06,Lipstick,64.98,Gift Card,Mobile,176.10.75.210,False,201
b43b3c31-e0e8-4072-ac62-fa6524ad6e54,33d66452-9999-4fe4-88b9-3b057bf60154,2025-06-21,02:04:03,50,Silver,Los Angeles,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Eyeshadow Palette,54.7,Debit Card,Laptop,220.112.72.182,False,434
b9148e01-dfe9-446c-b462-38f12dd3f9cd,9c68be97-d06a-47ae-b339-68dc90dbda69,2025-04-28,05:50:16,45,VIP,Paris,FLAGSHIP-ROME,GALAXIA-SET-08,Concealer,293.48,Debit Card,Laptop,128.15.125.220,False,271
169bca44-7329-424b-92e9-9c8c9fbee7b1,c6084de0-9de5-4d1f-85ea-11376e9d5f95,2025-05-15,13:24:28,51,Bronze,Rome,BOUTIQUE-SHANGHAI,ECLIPSE-EYE-10,Foundation,190.46,Mobile Payment,Mobile,225.230.89.135,False,299
ebab94ea-c62e-45ee-8d36-bc7de51201fe,9029e24a-0e44-4394-9551-c0901743376d,2025-04-11,20:25:27,52,Bronze,Las Vegas,POPUP-TOKYO,CELESTE-EYE-05,Setting Spray,116.12,Gift Card,Mobile,234.178.169.200,False,148
a1471516-7689-4d87-b0b5-086cd04b2425,0a4c366b-5ee2-43ef-ac7e-7c776591f091,2025-07-26,10:01:24,49,None,Zurich,FLAGSHIP-ROME,ECLIPSE-EYE-10,Eyeshadow Palette,82.49,Credit Card,Mobile,151.213.141.158,False,449
67d3b683-8ea8-4e65-875a-31c5bee44959,fbd3eb19-1b21-4b64-97fd-4825f45daa1a,2025-04-03,21:07:34,41,Silver,Milan,BOUTIQUE-SHANGHAI,STELLAR-FOUND-03,Serum,174.17,Mobile Payment,Laptop,49.21.175.62,False,262
954d2839-fd9c-4fb0-b19f-7a942c7ee6ba,801e8ebd-6189-44aa-8020-3c8fc5b2a992,2025-07-22,00:41:46,31,None,Miami,BOUTIQUE-NYC,AURORA-LIP-01,Setting Spray,151.84,Debit Card,Desktop,111.232.177.147,False,192
